task,model_type,model_name,noise_type,evaluation_scope,clean_macro_f1,noisy_macro_f1,absolute_macro_f1_drop,relative_macro_f1_drop_pct,clean_accuracy,noisy_accuracy,absolute_accuracy_drop
sentiment,baseline,tfidf_word_svm,domain_abbreviation,full,0.7289041804941077,0.7375839798545446,-0.008679799360436946,-1.1908011495493285,0.8919772583701832,0.8929248262792167,-0.0009475679090334976
sentiment,baseline,tfidf_word_svm,domain_abbreviation,changed_only,0.7289041804941077,0.7214368858989979,0.0074672945951097525,1.0244549002377572,0.8919772583701832,0.9071895424836601,-0.01521228411347697
sentiment,baseline,tfidf_word_svm,elongation,full,0.7289041804941077,0.7136063492284052,0.0152978312657025,2.0987437958350634,0.8919772583701832,0.8733417561591914,0.01863550221099175
sentiment,baseline,tfidf_word_svm,elongation,changed_only,0.7289041804941077,0.7121051952077728,0.016798985286334833,2.3046904841384204,0.8919772583701832,0.8732616940581542,0.01871556431202892
sentiment,baseline,tfidf_word_svm,mixed_noise,full,0.7289041804941077,0.6949618565972898,0.03394232389681784,4.656623573459149,0.8919772583701832,0.8452305748578648,0.046746683512318365
sentiment,baseline,tfidf_word_svm,mixed_noise,changed_only,0.7289041804941077,0.6944914158152314,0.03441276467887622,4.721164399900764,0.8919772583701832,0.845933014354067,0.046044244016116176
sentiment,baseline,tfidf_word_svm,no_accent,full,0.7289041804941077,0.35968493832539833,0.3692192421687093,50.65401626842419,0.8919772583701832,0.4068224889450411,0.4851547694251421
sentiment,baseline,tfidf_word_svm,no_accent,changed_only,0.7289041804941077,0.35925893634967543,0.36964524414443223,50.71246043531512,0.8919772583701832,0.40670461733080326,0.4852726410393799
sentiment,baseline,tfidf_word_svm,teencode_colloquial,full,0.7289041804941077,0.7003810711767603,0.02852310931734736,3.9131493659443946,0.8919772583701832,0.8632343651295009,0.028742893240682243
sentiment,baseline,tfidf_word_svm,teencode_colloquial,changed_only,0.7289041804941077,0.6614037973945095,0.06750038309959816,9.260529011349774,0.8919772583701832,0.8423101881894873,0.04966707018069583
sentiment,baseline,tfidf_word_svm,typo,full,0.7289041804941077,0.7131985195746045,0.015705660919503206,2.1546948611073535,0.8919772583701832,0.873973468098547,0.018003790271636122
sentiment,baseline,tfidf_word_svm,typo,changed_only,0.7289041804941077,0.7087214425842633,0.020182737909844373,2.7689150988491997,0.8919772583701832,0.8757319453480806,0.016245313022102525
topic,baseline,majority_class,domain_abbreviation,full,0.20986070381231672,0.20986070381231672,0.0,0.0,0.7233101705622236,0.7233101705622236,0.0
topic,baseline,majority_class,domain_abbreviation,changed_only,0.20986070381231672,0.20463320463320464,0.005227499179112083,2.490937600107906,0.7233101705622236,0.6928104575163399,0.030499713045883725
topic,baseline,majority_class,elongation,full,0.20986070381231672,0.20986070381231672,0.0,0.0,0.7233101705622236,0.7233101705622236,0.0
topic,baseline,majority_class,elongation,changed_only,0.20986070381231672,0.20993766043270995,-7.695662039322593e-05,-0.036670333700038485,0.7233101705622236,0.7237673830594185,-0.000457212497194881
topic,baseline,majority_class,mixed_noise,full,0.20986070381231672,0.20986070381231672,0.0,0.0,0.7233101705622236,0.7233101705622236,0.0
topic,baseline,majority_class,mixed_noise,changed_only,0.20986070381231672,0.21009802108378028,-0.00023731727146356074,-0.11308323433233078,0.7233101705622236,0.7247208931419458,-0.00141072257972219
topic,baseline,majority_class,no_accent,full,0.20986070381231672,0.20986070381231672,0.0,0.0,0.7233101705622236,0.7233101705622236,0.0
topic,baseline,majority_class,no_accent,changed_only,0.20986070381231672,0.20990825688073395,-4.7553068417222066e-05,-0.022659348583787212,0.7233101705622236,0.7235926628716003,-0.000282492309376714
topic,baseline,majority_class,teencode_colloquial,full,0.20986070381231672,0.20986070381231672,0.0,0.0,0.7233101705622236,0.7233101705622236,0.0
topic,baseline,majority_class,teencode_colloquial,changed_only,0.20986070381231672,0.21012039127163282,-0.0002596874593160936,-0.12374277537367744,0.7233101705622236,0.7248539909149903,-0.0015438203527666783
topic,baseline,majority_class,typo,full,0.20986070381231672,0.20986070381231672,0.0,0.0,0.7233101705622236,0.7233101705622236,0.0
topic,baseline,majority_class,typo,changed_only,0.20986070381231672,0.21087283671933785,-0.0010121329070211238,-0.48228795988709616,0.7233101705622236,0.7293428757319453,-0.006032705169721764
topic,baseline,tfidf_char_svm,domain_abbreviation,full,0.7298992611100819,0.6725484025617406,0.05735085854834121,7.857366297524128,0.8325963360707518,0.7902716361339229,0.04232469993682886
topic,baseline,tfidf_char_svm,domain_abbreviation,changed_only,0.7298992611100819,0.6050023732100819,0.12489688789999998,17.11152409033105,0.8325963360707518,0.7640522875816993,0.06854404848905249
topic,baseline,tfidf_char_svm,elongation,full,0.7298992611100819,0.7263005163541868,0.003598744755895056,0.4930467733892254,0.8325963360707518,0.8262792166771952,0.006317119393556614
topic,baseline,tfidf_char_svm,elongation,changed_only,0.7298992611100819,0.7259122338413639,0.003987027268717913,0.546243499774772,0.8325963360707518,0.8264854614412137,0.006110874629538077
topic,baseline,tfidf_char_svm,mixed_noise,full,0.7298992611100819,0.6512729384417743,0.0786263226683076,10.772215682028119,0.8325963360707518,0.7665824384080859,0.06601389766266585
topic,baseline,tfidf_char_svm,mixed_noise,changed_only,0.7298992611100819,0.6501795721394815,0.07971968897060033,10.922012559562953,0.8325963360707518,0.7671451355661882,0.06545120050456354
topic,baseline,tfidf_char_svm,no_accent,full,0.7298992611100819,0.2874747936508772,0.44242446745920466,60.614456135540486,0.8325963360707518,0.41724573594440933,0.41535060012634245
topic,baseline,tfidf_char_svm,no_accent,changed_only,0.7298992611100819,0.28693450446771795,0.4429647566423639,60.68847856739465,0.8325963360707518,0.4171410499683744,0.41545528610237736
topic,baseline,tfidf_char_svm,teencode_colloquial,full,0.7298992611100819,0.7291593862513348,0.0007398748587470472,0.1013667088279818,0.8325963360707518,0.8332280480101074,-0.0006317119393556281
topic,baseline,tfidf_char_svm,teencode_colloquial,changed_only,0.7298992611100819,0.7192579047817451,0.010641356328336737,1.4579212358911857,0.8325963360707518,0.8254380272550292,0.007158308815722547
topic,baseline,tfidf_char_svm,typo,full,0.7298992611100819,0.676290421820165,0.05360883928991689,7.344690171131947,0.8325963360707518,0.7842703727100442,0.0483259633607076
topic,baseline,tfidf_char_svm,typo,changed_only,0.7298992611100819,0.6687363365402235,0.06116292456985839,8.379639195255182,0.8325963360707518,0.7849707221860768,0.04762561388467501
topic,baseline,tfidf_word_svm,domain_abbreviation,full,0.7509224329491841,0.7103478434897113,0.0405745894594729,5.403299685710499,0.8584965255843335,0.826595072646873,0.031901452937460495
topic,baseline,tfidf_word_svm,domain_abbreviation,changed_only,0.7509224329491841,0.6531419312438239,0.09778050170536023,13.021385087849302,0.8584965255843335,0.8098039215686275,0.048692604015706076
topic,baseline,tfidf_word_svm,elongation,full,0.7509224329491841,0.7265547490239282,0.0243676839252559,3.2450334223674595,0.8584965255843335,0.8395451674036639,0.01895135818066962
topic,baseline,tfidf_word_svm,elongation,changed_only,0.7509224329491841,0.7260344928101689,0.024887940139015297,3.3143157065197832,0.8584965255843335,0.8397597977243995,0.018736727859934077
topic,baseline,tfidf_word_svm,mixed_noise,full,0.7509224329491841,0.6814335966129226,0.06948883633626157,9.25379683536022,0.8584965255843335,0.7994314592545799,0.05906506632975361
topic,baseline,tfidf_word_svm,mixed_noise,changed_only,0.7509224329491841,0.6802558403369654,0.07066659261221875,9.410638104748276,0.8584965255843335,0.7996810207336523,0.05881550485068121
topic,baseline,tfidf_word_svm,no_accent,full,0.7509224329491841,0.2613589496179329,0.48956348333125127,65.19494715433287,0.8584965255843335,0.3297536323436513,0.5287428932406822
topic,baseline,tfidf_word_svm,no_accent,changed_only,0.7509224329491841,0.2608501226606441,0.49007231028854004,65.26270740958192,0.8584965255843335,0.32922201138519924,0.5292745141991343
topic,baseline,tfidf_word_svm,teencode_colloquial,full,0.7509224329491841,0.7538346325281163,-0.002912199578932184,-0.38781629781584326,0.8584965255843335,0.8600758054327227,-0.0015792798483891257
topic,baseline,tfidf_word_svm,teencode_colloquial,changed_only,0.7509224329491841,0.7589946316862335,-0.008072198737049341,-1.074971046656106,0.8584965255843335,0.8572355613238157,0.001260964260517805
topic,baseline,tfidf_word_svm,typo,full,0.7509224329491841,0.7166286523540413,0.034293780595142875,4.566887216360945,0.8584965255843335,0.8291219204042957,0.02937460518003787
topic,baseline,tfidf_word_svm,typo,changed_only,0.7509224329491841,0.7124039636350199,0.03851846931416425,5.129487098006412,0.8584965255843335,0.8311646063760573,0.027331919208276267
